"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","292","Cenario 07: Não deve realizar login com email e senha com espaços em branco","","Fri Mar 14 20:10:47 GMT 2025","passed","Fri Mar 14 20:10:47 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithSpacesInCredentials"
"","351","Cenario 06: Deve validar o contrato de resposta ao realizar cadastro com sucesso","","Fri Mar 14 20:10:51 GMT 2025","passed","Fri Mar 14 20:10:51 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","validateRegistrationSuccessContract"
"","305","Cenario 03: Deve criar um novo usuário ao tentar editar um usuário inexistente","","Fri Mar 14 20:10:51 GMT 2025","passed","Fri Mar 14 20:10:52 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editNonExistentUser"
"","277","Cenario 01: Deve realizar edição com sucesso","","Fri Mar 14 20:10:51 GMT 2025","passed","Fri Mar 14 20:10:51 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editUserSuccessful"
"","304","Cenario 04: Deve falhar ao realizar cadastro com email em branco","","Fri Mar 14 20:10:50 GMT 2025","passed","Fri Mar 14 20:10:50 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithEmptyEmail"
"","329","Cenario 05: Não deve realizar login com senha vazia","","Fri Mar 14 20:10:46 GMT 2025","passed","Fri Mar 14 20:10:47 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithEmptyPassword"
"","359","Cenario 08: Não deve realizar login com email nulo","","Fri Mar 14 20:10:47 GMT 2025","passed","Fri Mar 14 20:10:48 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithNullEmail"
"","1000","Cenario 10: Deve validar o contrato de resposta ao realizar login com sucesso","","Fri Mar 14 20:10:48 GMT 2025","passed","Fri Mar 14 20:10:49 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","validateLoginSuccessContract"
"","293","Cenario 05: Deve falhar ao realizar cadastro com senha em branco","","Fri Mar 14 20:10:50 GMT 2025","passed","Fri Mar 14 20:10:51 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithEmptyPassword"
"","306","Cenario 09: Não deve realizar login com senha nula","","Fri Mar 14 20:10:48 GMT 2025","passed","Fri Mar 14 20:10:48 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithNullPassword"
"","319","Cenario 06: Não deve realizar login com email e senha vazios","","Fri Mar 14 20:10:47 GMT 2025","passed","Fri Mar 14 20:10:47 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithEmptyCredentials"
"","323","Cenario 04: Não deve realizar login com senha inválida","","Fri Mar 14 20:10:46 GMT 2025","passed","Fri Mar 14 20:10:46 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithInvalidPassword"
"","384","Cenario 02: Deve falhar ao realizar cadastro com e-mail inválido","","Fri Mar 14 20:10:49 GMT 2025","passed","Fri Mar 14 20:10:50 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithInvalidEmail"
"","253","Cenario 01: Deve obter um usuario na lista","","Fri Mar 14 20:10:52 GMT 2025","passed","Fri Mar 14 20:10:53 GMT 2025","","Feature: Teste de Obtenção de Usuário","automation.dev.serverest.api.tests.GetUserTest","getAUserInTheList"
"","3808","Cenario 01: Deve realizar login com sucesso","","Fri Mar 14 20:10:41 GMT 2025","passed","Fri Mar 14 20:10:45 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginSuccessful"
"","351","Cenario 03: Não deve realizar login com email vazio","","Fri Mar 14 20:10:46 GMT 2025","passed","Fri Mar 14 20:10:46 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithEmptyEmail"
"","268","Cenario 02: Deve validar o contrato de resposta ao obter um usuário na lista","","Fri Mar 14 20:10:53 GMT 2025","passed","Fri Mar 14 20:10:53 GMT 2025","","Feature: Teste de Obtenção de Usuário","automation.dev.serverest.api.tests.GetUserTest","validateGetUserContract"
"","386","Cenario 01: Deve realizar cadastro com sucesso","","Fri Mar 14 20:10:49 GMT 2025","passed","Fri Mar 14 20:10:49 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationSuccessful"
"","275","Cenario 03: Deve falhar ao realizar cadastro com nome em branco","","Fri Mar 14 20:10:50 GMT 2025","passed","Fri Mar 14 20:10:50 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithEmptyName"
"","408","Cenario 02: Não deve realizar login com email invalido","","Fri Mar 14 20:10:45 GMT 2025","passed","Fri Mar 14 20:10:46 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithInvalidEmail"
"","327","Cenario 04: Deve falhar ao realizar edição com campos nulos","","Fri Mar 14 20:10:52 GMT 2025","passed","Fri Mar 14 20:10:52 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editUserWithNullFields"
"","278","Cenario 02: Deve falhar ao realizar edição com todos os dados em branco","","Fri Mar 14 20:10:51 GMT 2025","passed","Fri Mar 14 20:10:51 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editUserWithInvalidData"
"","260","Cenario 05: Deve validar o contrato de resposta ao editar usuário com sucesso","","Fri Mar 14 20:10:52 GMT 2025","passed","Fri Mar 14 20:10:52 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","validateEditUserContract"
