"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","403","Cenario 08: Não deve realizar login com email nulo","","Tue Jun 03 20:12:27 GMT 2025","passed","Tue Jun 03 20:12:28 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithNullEmail"
"","426","Cenario 06: Deve validar o contrato de resposta ao realizar cadastro com sucesso","","Tue Jun 03 20:12:31 GMT 2025","passed","Tue Jun 03 20:12:32 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","validateRegistrationSuccessContract"
"","493","Cenario 04: Deve falhar ao realizar cadastro com email em branco","","Tue Jun 03 20:12:30 GMT 2025","passed","Tue Jun 03 20:12:31 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithEmptyEmail"
"","391","Cenario 09: Não deve realizar login com senha nula","","Tue Jun 03 20:12:28 GMT 2025","passed","Tue Jun 03 20:12:28 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithNullPassword"
"","378","Cenario 07: Não deve realizar login com email e senha com espaços em branco","","Tue Jun 03 20:12:27 GMT 2025","passed","Tue Jun 03 20:12:27 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithSpacesInCredentials"
"","452","Cenario 05: Deve falhar ao realizar cadastro com senha em branco","","Tue Jun 03 20:12:31 GMT 2025","passed","Tue Jun 03 20:12:31 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithEmptyPassword"
"","323","Cenario 05: Deve validar o contrato de resposta ao editar usuário com sucesso","","Tue Jun 03 20:12:33 GMT 2025","passed","Tue Jun 03 20:12:34 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","validateEditUserContract"
"","343","Cenario 03: Deve falhar ao realizar cadastro com nome em branco","","Tue Jun 03 20:12:30 GMT 2025","passed","Tue Jun 03 20:12:30 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithEmptyName"
"","403","Cenario 05: Não deve realizar login com senha vazia","","Tue Jun 03 20:12:26 GMT 2025","passed","Tue Jun 03 20:12:27 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithEmptyPassword"
"","374","Cenario 04: Deve falhar ao realizar edição com campos nulos","","Tue Jun 03 20:12:33 GMT 2025","passed","Tue Jun 03 20:12:33 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editUserWithNullFields"
"","478","Cenario 02: Não deve realizar login com email invalido","","Tue Jun 03 20:12:25 GMT 2025","passed","Tue Jun 03 20:12:25 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithInvalidEmail"
"","3882","Cenario 01: Deve realizar login com sucesso","","Tue Jun 03 20:12:21 GMT 2025","passed","Tue Jun 03 20:12:25 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginSuccessful"
"","372","Cenario 02: Deve falhar ao realizar edição com todos os dados em branco","","Tue Jun 03 20:12:32 GMT 2025","passed","Tue Jun 03 20:12:33 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editUserWithInvalidData"
"","731","Cenario 01: Deve obter um usuario na lista","","Tue Jun 03 20:12:34 GMT 2025","passed","Tue Jun 03 20:12:34 GMT 2025","","Feature: Teste de Obtenção de Usuário","automation.dev.serverest.api.tests.GetUserTest","getAUserInTheList"
"","1066","Cenario 10: Deve validar o contrato de resposta ao realizar login com sucesso","","Tue Jun 03 20:12:28 GMT 2025","passed","Tue Jun 03 20:12:29 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","validateLoginSuccessContract"
"","645","Cenario 02: Deve validar o contrato de resposta ao obter um usuário na lista","","Tue Jun 03 20:12:34 GMT 2025","passed","Tue Jun 03 20:12:35 GMT 2025","","Feature: Teste de Obtenção de Usuário","automation.dev.serverest.api.tests.GetUserTest","validateGetUserContract"
"","388","Cenario 04: Não deve realizar login com senha inválida","","Tue Jun 03 20:12:26 GMT 2025","passed","Tue Jun 03 20:12:26 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithInvalidPassword"
"","405","Cenario 03: Não deve realizar login com email vazio","","Tue Jun 03 20:12:25 GMT 2025","passed","Tue Jun 03 20:12:26 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithEmptyEmail"
"","520","Cenario 01: Deve realizar cadastro com sucesso","","Tue Jun 03 20:12:29 GMT 2025","passed","Tue Jun 03 20:12:30 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationSuccessful"
"","336","Cenario 02: Deve falhar ao realizar cadastro com e-mail inválido","","Tue Jun 03 20:12:30 GMT 2025","passed","Tue Jun 03 20:12:30 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithInvalidEmail"
"","337","Cenario 03: Deve criar um novo usuário ao tentar editar um usuário inexistente","","Tue Jun 03 20:12:33 GMT 2025","passed","Tue Jun 03 20:12:33 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editNonExistentUser"
"","386","Cenario 06: Não deve realizar login com email e senha vazios","","Tue Jun 03 20:12:27 GMT 2025","passed","Tue Jun 03 20:12:27 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithEmptyCredentials"
"","382","Cenario 01: Deve realizar edição com sucesso","","Tue Jun 03 20:12:32 GMT 2025","passed","Tue Jun 03 20:12:32 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editUserSuccessful"
